X,R1_short,M1_G-D,M1_G-S,R2_open,R1_open,M1_D-S,M2_open,M1_open,R3_short,R3_open,R2_short,M2_G-S,M2_G-D,M2_D-S
1.8323158323158322,0.9918885709222764,0.00466684324062383,0.005362471799999993,-19.250726022578046,1.0000000000000002,0.9998499710029477,0.9918885709222764,0.11932111288059488,0.00022500000000000026,-2.0000000000000004,0.0027431562971192264,0.29499567133381244,-2.7500000000000013,
1.8339438339438336,0.9918885709569935,0.00466684324062383,0.005362471799999993,-19.11242193953153,1.0000000000000002,0.9998499710029477,0.9918885709569935,0.11722220071720257,0.00022500000000000026,-2.0000000000000004,0.0027431686631031924,0.2949626484976047,-2.7500000000000013,
1.8355718355718356,0.9918885709890134,0.00466684324062383,0.005362471799999993,-18.972960493768223,1.0000000000000002,0.9998499710029477,0.9918885709890134,0.11517946309824345,0.00022500000000000026,-2.0000000000000004,0.0027431808280541274,0.2949298425540372,-2.7500000000000013,
1.837199837199837,0.9918885710185459,0.00466684324062383,0.005362471799999993,-18.832345254941433,1.0000000000000002,0.9998499710029477,0.9918885710185459,0.11319166779609857,0.00022500000000000026,-2.0000000000000004,0.0027431927952170842,0.2948972529103432,-2.7500000000000013,
1.8388278388278385,0.991888571045784,0.00466684324062383,0.005362471799999993,-18.690580151180534,1.0000000000000002,0.9998499710029477,0.991888571045784,0.11125759384058487,0.00022500000000000026,-2.0000000000000004,0.002743204567785483,0.29486487896121205,-2.7500000000000013,
1.8404558404558404,0.991888571070906,0.00466684324062383,0.005362471799999993,-18.547669473240756,1.0000000000000002,0.9998499710029477,0.991888571070906,0.10937603243840188,0.00022500000000000026,-2.0000000000000004,0.0027432161489019096,0.29483272008904193,-2.7500000000000013,
1.842083842083842,0.9918885710940762,0.00466684324062383,0.005362471799999993,-18.40361787848115,1.0000000000000002,0.9998499710029477,0.9918885710940762,0.10754578781689117,0.00022500000000000026,-2.0000000000000004,0.0027432275416588987,0.29480077566419094,-2.7500000000000013,
1.8437118437118434,0.9918885711154467,0.00466684324062383,0.005362471799999993,-18.258430394662525,1.0000000000000002,0.9998499710029477,0.9918885711154467,0.10576567799511782,0.00022500000000000026,-2.0000000000000004,0.002743238749099711,0.29476904504522783,-2.7500000000000013,
1.8453398453398453,0.9918885711351565,0.00466684324062383,0.005362471799999993,-18.11211242355824,1.0000000000000002,0.9998499710029477,0.9918885711351565,0.1040345354853287,0.00022500000000000026,-2.0000000000000004,0.0027432497742190943,0.2947375275791804,-2.7500000000000013,
1.8469678469678468,0.9918885711533355,0.00466684324062383,0.005362471799999993,-17.96466974436988,1.0000000000000002,0.9998499710029477,0.9918885711533355,0.1023512079277954,0.00022500000000000026,-2.0000000000000004,0.0027432606199640367,0.2947062226017837,-2.7500000000000013,
1.8485958485958482,0.991888571170102,0.00466684324062383,0.005362471799999993,-17.816108516939572,1.0000000000000002,0.9998499710029477,0.991888571170102,0.1007145586620457,0.00022500000000000026,-2.0000000000000004,0.002743271289234507,0.2946751294377258,-2.7500000000000013,
1.8502238502238502,0.991888571185566,0.00466684324062383,0.005362471799999993,-17.666435284752282,1.0000000000000002,0.9998499710029477,0.991888571185566,0.09912346723746501,0.00022500000000000026,-2.0000000000000004,0.002743281784884185,0.2946442474008929,-2.7500000000000013,
1.8518518518518516,0.9918885711998287,0.00466684324062383,0.005362471799999993,-17.51565697772003,1.0000000000000002,0.9998499710029477,0.9918885711998287,0.09757682986619254,0.00022500000000000026,-2.0000000000000004,0.0027432921097211823,0.2946135757946129,-2.7500000000000013,
