X,/vout Y,/vout (L=1.11e-04) (interpolated wth step=0.001) Y,/vout Y,/vout Y,/vout Y,/vout Y,/vout Y,/vout Y,/vout Y,/vout Y
1.032,0.008285318,0.008946183,1.032,0.544345003,0.544345003,0,1.032,1.032,0.008285318,0.551001952
1.033,0.008288062,0.008949148,1.033,0.544999495,0.544999495,0,1.033,1.033,0.008288062,0.551662203
1.034,0.008290805,0.008952113,1.034,0.545653986,0.545653986,0,1.034,1.034,0.008290805,0.552322455
1.035,0.008293549,0.008955077,1.035,0.546308478,0.546308478,0,1.035,1.035,0.008293549,0.552982706
1.036,0.008296293,0.008958042,1.036,0.546962969,0.546962969,0,1.036,1.036,0.008296293,0.553642958
1.037,0.008299037,0.008961007,1.037,0.547617461,0.547617461,0,1.037,1.037,0.008299037,0.55430321
1.038,0.008301781,0.008963972,1.038,0.548271952,0.548271952,0,1.038,1.038,0.008301781,0.554963461
1.039,0.008304524,0.008966937,1.039,0.548926444,0.548926444,0,1.039,1.039,0.008304524,0.555623713
1.04,0.008307268,0.008969901,1.04,0.549580935,0.549580935,0,1.04,1.04,0.008307268,0.556283964
1.041,0.00831008,0.00897294,1.041,0.55024067,0.55024067,0,1.041,1.041,0.00831008,0.556949367
1.042,0.008312893,0.008975979,1.042,0.550900404,0.550900404,0,1.042,1.042,0.008312893,0.557614771
1.043,0.008315705,0.008979018,1.043,0.551560138,0.551560138,0,1.043,1.043,0.008315705,0.558280174
1.044,0.008318517,0.008982057,1.044,0.552219873,0.552219873,0,1.044,1.044,0.008318517,0.558945577
1.045,0.008321329,0.008985096,1.045,0.552879607,0.552879607,0,1.045,1.045,0.008321329,0.55961098
1.046,0.008324142,0.008988135,1.046,0.553539342,0.553539342,0,1.046,1.046,0.008324142,0.560276384
1.047,0.008326954,0.008991174,1.047,0.554199076,0.554199076,0,1.047,1.047,0.008326954,0.560941787
1.048,0.008329766,0.008994213,1.048,0.554858811,0.554858811,0,1.048,1.048,0.008329766,0.56160719
1.049,0.008332579,0.008997252,1.049,0.555518545,0.555518545,0,1.049,1.049,0.008332579,0.562272594
1.05,0.008335391,0.009000291,1.05,0.556178279,0.556178279,0,1.05,1.05,0.008335391,0.562937997
1.051,0.008338203,0.00900333,1.051,0.556838014,0.556838014,0,1.051,1.051,0.008338203,0.5636034
1.052,0.008341015,0.009006369,1.052,0.557497748,0.557497748,0,1.052,1.052,0.008341015,0.564268803
1.053,0.008343828,0.009009408,1.053,0.558157483,0.558157483,0,1.053,1.053,0.008343828,0.564934207
1.054,0.00834664,0.009012447,1.054,0.558817217,0.558817217,0,1.054,1.054,0.00834664,0.56559961
1.055,0.008349452,0.009015485,1.055,0.559476952,0.559476952,0,1.055,1.055,0.008349452,0.566265013
1.056,0.008352264,0.009018524,1.056,0.560136686,0.560136686,0,1.056,1.056,0.008352264,0.566930416
1.057,0.008355077,0.009021563,1.057,0.560796421,0.560796421,0,1.057,1.057,0.008355077,0.56759582
1.058,0.008357889,0.009024602,1.058,0.561456155,0.561456155,0,1.058,1.058,0.008357889,0.568261223
1.059,0.008360701,0.009027641,1.059,0.562115889,0.562115889,0,1.059,1.059,0.008360701,0.568926626
1.06,0.008363514,0.00903068,1.06,0.562775624,0.562775624,0,1.06,1.06,0.008363514,0.56959203
1.061,0.008366326,0.009033719,1.061,0.563435358,0.563435358,0,1.061,1.061,0.008366326,0.570257433
1.062,0.008369138,0.009036758,1.062,0.564095093,0.564095093,0,1.062,1.062,0.008369138,0.570922836
1.063,0.00837195,0.009039797,1.063,0.564754827,0.564754827,0,1.063,1.063,0.00837195,0.571588239
1.064,0.008374763,0.009042836,1.064,0.565414562,0.565414562,0,1.064,1.064,0.008374763,0.572253643
1.065,0.008377575,0.009045875,1.065,0.566074296,0.566074296,0,1.065,1.065,0.008377575,0.572919046
1.066,0.008380387,0.009048914,1.066,0.566734031,0.566734031,0,1.066,1.066,0.008380387,0.573584449
1.067,0.008383199,0.009051953,1.067,0.567393765,0.567393765,0,1.067,1.067,0.008383199,0.574249853
1.068,0.008386012,0.009054992,1.068,0.568053499,0.568053499,0,1.068,1.068,0.008386012,0.574915256
1.069,0.008388824,0.009058031,1.069,0.568713234,0.568713234,0,1.069,1.069,0.008388824,0.575580659
1.07,0.008391636,0.00906107,1.07,0.569372968,0.569372968,0,1.07,1.07,0.008391636,0.576246062
1.071,0.008394448,0.009064109,1.071,0.570032703,0.570032703,0,1.071,1.071,0.008394448,0.576911466
1.072,0.008397261,0.009067147,1.072,0.570692437,0.570692437,0,1.072,1.072,0.008397261,0.577576869
1.073,0.008400073,0.009070186,1.073,0.571352172,0.571352172,0,1.073,1.073,0.008400073,0.578242272
1.074,0.008402885,0.009073225,1.074,0.572011906,0.572011906,0,1.074,1.074,0.008402885,0.578907675
1.075,0.008405698,0.009076264,1.075,0.57267164,0.57267164,0,1.075,1.075,0.008405698,0.579573079
1.076,0.00840851,0.009079303,1.076,0.573331375,0.573331375,0,1.076,1.076,0.00840851,0.580238482
1.077,0.008411322,0.009082342,1.077,0.573991109,0.573991109,0,1.077,1.077,0.008411322,0.580903885
1.078,0.008414134,0.009085381,1.078,0.574650844,0.574650844,0,1.078,1.078,0.008414134,0.581569289
1.079,0.008416947,0.00908842,1.079,0.575310578,0.575310578,0,1.079,1.079,0.008416947,0.582234692
1.08,0.008419759,0.009091459,1.08,0.575970313,0.575970313,0,1.08,1.08,0.008419759,0.582900095
1.081,0.008422571,0.009094498,1.081,0.576630047,0.576630047,0,1.081,1.081,0.008422571,0.583565498
1.082,0.008425383,0.009097537,1.082,0.577289782,0.577289782,0,1.082,1.082,0.008425383,0.584230902
1.083,0.008428196,0.009100576,1.083,0.577949516,0.577949516,0,1.083,1.083,0.008428196,0.584896305
1.084,0.008431008,0.009103615,1.084,0.57860925,0.57860925,0,1.084,1.084,0.008431008,0.585561708
1.085,0.00843382,0.009106654,1.085,0.579268985,0.579268985,0,1.085,1.085,0.00843382,0.586227112
1.086,0.008436632,0.009109693,1.086,0.579928719,0.579928719,0,1.086,1.086,0.008436632,0.586892515
1.087,0.008439445,0.009112732,1.087,0.580588454,0.580588454,0,1.087,1.087,0.008439445,0.587557918
1.088,0.008442257,0.00911577,1.088,0.581248188,0.581248188,0,1.088,1.088,0.008442257,0.588223321
1.089,0.008445069,0.009118809,1.089,0.581907923,0.581907923,0,1.089,1.089,0.008445069,0.588888725
1.09,0.008447882,0.009121848,1.09,0.582567657,0.582567657,0,1.09,1.09,0.008447882,0.589554128
1.091,0.008450694,0.009124887,1.091,0.583227392,0.583227392,0,1.091,1.091,0.008450694,0.590219531
1.092,0.008453506,0.009127926,1.092,0.583887126,0.583887126,0,1.092,1.092,0.008453506,0.590884934
1.093,0.008456318,0.009130965,1.093,0.58454686,0.58454686,0,1.093,1.093,0.008456318,0.591550338
1.094,0.008459131,0.009134004,1.094,0.585206595,0.585206595,0,1.094,1.094,0.008459131,0.592215741
1.095,0.008461943,0.009137043,1.095,0.585866329,0.585866329,0,1.095,1.095,0.008461943,0.592881144
1.096,0.008464755,0.009140082,1.096,0.586526064,0.586526064,0,1.096,1.096,0.008464755,0.593546548
1.097,0.008467567,0.009143121,1.097,0.587185798,0.587185798,0,1.097,1.097,0.008467567,0.594211951
1.098,0.00847038,0.00914616,1.098,0.587845533,0.587845533,0,1.098,1.098,0.00847038,0.594877354
1.099,0.008473192,0.009149199,1.099,0.588505267,0.588505267,0,1.099,1.099,0.008473192,0.595542757
1.1,0.008476004,0.009152238,1.1,0.589165002,0.589165002,0,1.1,1.1,0.008476004,0.596208161
1.101,0.008478816,0.009155277,1.101,0.589824736,0.589824736,0,1.101,1.101,0.008478816,0.596873564
1.102,0.008481629,0.009158316,1.102,0.59048447,0.59048447,0,1.102,1.102,0.008481629,0.597538967
1.103,0.008484441,0.009161355,1.103,0.591144205,0.591144205,0,1.103,1.103,0.008484441,0.59820437
1.104,0.008487253,0.009164394,1.104,0.591803939,0.591803939,0,1.104,1.104,0.008487253,0.598869774
1.105,0.008490066,0.009167432,1.105,0.592463674,0.592463674,0,1.105,1.105,0.008490066,0.599535177
1.106,0.008492878,0.009170471,1.106,0.593123408,0.593123408,0,1.106,1.106,0.008492878,0.60020058
1.107,0.00849569,0.00917351,1.107,0.593783143,0.593783143,0,1.107,1.107,0.00849569,0.600865984
1.108,0.008498502,0.009176549,1.108,0.594442877,0.594442877,0,1.108,1.108,0.008498502,0.601531387
1.109,0.008501315,0.009179588,1.109,0.595102611,0.595102611,0,1.109,1.109,0.008501315,0.60219679
1.11,0.008504127,0.009182627,1.11,0.595762346,0.595762346,0,1.11,1.11,0.008504127,0.602862193
1.111,0.008506939,0.009185666,1.111,0.59642208,0.59642208,0,1.111,1.111,0.008506939,0.603527597
1.112,0.008509751,0.009188705,1.112,0.597081815,0.597081815,0,1.112,1.112,0.008509751,0.604193
1.113,0.008512564,0.009191744,1.113,0.597741549,0.597741549,0,1.113,1.113,0.008512564,0.604858403
1.114,0.008515376,0.009194783,1.114,0.598401284,0.598401284,0,1.114,1.114,0.008515376,0.605523807
1.115,0.008518188,0.009197822,1.115,0.599061018,0.599061018,0,1.115,1.115,0.008518188,0.60618921
1.116,0.008521,0.009200861,1.116,0.599720753,0.599720753,0,1.116,1.116,0.008521,0.606854613
1.117,0.008523813,0.0092039,1.117,0.600380487,0.600380487,0,1.117,1.117,0.008523813,0.607520016
1.118,0.008526625,0.009206939,1.118,0.601040221,0.601040221,0,1.118,1.118,0.008526625,0.60818542
1.119,0.008529437,0.009209978,1.119,0.601699956,0.601699956,0,1.119,1.119,0.008529437,0.608850823
1.12,0.00853225,0.009213017,1.12,0.60235969,0.60235969,0,1.12,1.12,0.00853225,0.609516226
1.121,0.008535132,0.009216131,1.121,0.603024109,0.603024109,0,1.121,1.121,0.008535132,0.610186237
1.122,0.008538014,0.009219246,1.122,0.603688527,0.603688527,0,1.122,1.122,0.008538014,0.610856249
1.123,0.008540896,0.00922236,1.123,0.604352946,0.604352946,0,1.123,1.123,0.008540896,0.61152626
1.124,0.008543778,0.009225475,1.124,0.605017364,0.605017364,0,1.124,1.124,0.008543778,0.612196271
1.125,0.008546661,0.00922859,1.125,0.605681783,0.605681783,0,1.125,1.125,0.008546661,0.612866282
1.126,0.008549543,0.009231704,1.126,0.606346201,0.606346201,0,1.126,1.126,0.008549543,0.613536293
1.127,0.008552425,0.009234819,1.127,0.60701062,0.60701062,0,1.127,1.127,0.008552425,0.614206304
1.128,0.008555307,0.009237934,1.128,0.607675038,0.607675038,0,1.128,1.128,0.008555307,0.614876316
1.129,0.008558189,0.009241048,1.129,0.608339457,0.608339457,0,1.129,1.129,0.008558189,0.615546327
1.13,0.008561071,0.009244163,1.13,0.609003875,0.609003875,0,1.13,1.13,0.008561071,0.616216338
1.131,0.008563954,0.009247278,1.131,0.609668294,0.609668294,0,1.131,1.131,0.008563954,0.616886349
1.132,0.008566836,0.009250392,1.132,0.610332712,0.610332712,0,1.132,1.132,0.008566836,0.61755636
1.133,0.008569718,0.009253507,1.133,0.610997131,0.610997131,0,1.133,1.133,0.008569718,0.618226371
1.134,0.0085726,0.009256621,1.134,0.611661549,0.611661549,0,1.134,1.134,0.0085726,0.618896383
1.135,0.008575482,0.009259736,1.135,0.612325968,0.612325968,0,1.135,1.135,0.008575482,0.619566394
1.136,0.008578365,0.009262851,1.136,0.612990386,0.612990386,0,1.136,1.136,0.008578365,0.620236405
1.137,0.008581247,0.009265965,1.137,0.613654805,0.613654805,0,1.137,1.137,0.008581247,0.620906416
1.138,0.008584129,0.00926908,1.138,0.614319223,0.614319223,0,1.138,1.138,0.008584129,0.621576427
1.139,0.008587011,0.009272195,1.139,0.614983642,0.614983642,0,1.139,1.139,0.008587011,0.622246439
1.14,0.008589893,0.009275309,1.14,0.61564806,0.61564806,0,1.14,1.14,0.008589893,0.62291645
1.141,0.008592776,0.009278424,1.141,0.616312479,0.616312479,0,1.141,1.141,0.008592776,0.623586461
1.142,0.008595658,0.009281539,1.142,0.616976897,0.616976897,0,1.142,1.142,0.008595658,0.624256472
1.143,0.00859854,0.009284653,1.143,0.617641316,0.617641316,0,1.143,1.143,0.00859854,0.624926483
1.144,0.008601422,0.009287768,1.144,0.618305734,0.618305734,0,1.144,1.144,0.008601422,0.625596494
1.145,0.008604304,0.009290882,1.145,0.618970153,0.618970153,0,1.145,1.145,0.008604304,0.626266506
1.146,0.008607187,0.009293997,1.146,0.619634571,0.619634571,0,1.146,1.146,0.008607187,0.626936517
1.147,0.008610069,0.009297112,1.147,0.62029899,0.62029899,0,1.147,1.147,0.008610069,0.627606528
1.148,0.008612951,0.009300226,1.148,0.620963408,0.620963408,0,1.148,1.148,0.008612951,0.628276539
1.149,0.008615833,0.009303341,1.149,0.621627827,0.621627827,0,1.149,1.149,0.008615833,0.62894655
1.15,0.008618715,0.009306456,1.15,0.622292245,0.622292245,0,1.15,1.15,0.008618715,0.629616561
1.151,0.008621598,0.00930957,1.151,0.622956664,0.622956664,0,1.151,1.151,0.008621598,0.630286573
1.152,0.00862448,0.009312685,1.152,0.623621082,0.623621082,0,1.152,1.152,0.00862448,0.630956584
1.153,0.008627362,0.009315799,1.153,0.624285501,0.624285501,0,1.153,1.153,0.008627362,0.631626595
1.154,0.008630244,0.009318914,1.154,0.624949919,0.624949919,0,1.154,1.154,0.008630244,0.632296606
1.155,0.008633126,0.009322029,1.155,0.625614338,0.625614338,0,1.155,1.155,0.008633126,0.632966617
1.156,0.008636009,0.009325143,1.156,0.626278756,0.626278756,0,1.156,1.156,0.008636009,0.633636628
1.157,0.008638891,0.009328258,1.157,0.626943175,0.626943175,0,1.157,1.157,0.008638891,0.63430664
1.158,0.008641773,0.009331373,1.158,0.627607593,0.627607593,0,1.158,1.158,0.008641773,0.634976651
1.159,0.008644655,0.009334487,1.159,0.628272012,0.628272012,0,1.159,1.159,0.008644655,0.635646662
1.16,0.008647537,0.009337602,1.16,0.62893643,0.62893643,0,1.16,1.16,0.008647537,0.636316673
1.161,0.00865042,0.009340717,1.161,0.629600849,0.629600849,0,1.161,1.161,0.00865042,0.636986684
1.162,0.008653302,0.009343831,1.162,0.630265267,0.630265267,0,1.162,1.162,0.008653302,0.637656696
1.163,0.008656184,0.009346946,1.163,0.630929686,0.630929686,0,1.163,1.163,0.008656184,0.638326707
1.164,0.008659066,0.00935006,1.164,0.631594104,0.631594104,0,1.164,1.164,0.008659066,0.638996718
1.165,0.008661948,0.009353175,1.165,0.632258523,0.632258523,0,1.165,1.165,0.008661948,0.639666729
1.166,0.00866483,0.00935629,1.166,0.632922941,0.632922941,0,1.166,1.166,0.00866483,0.64033674
1.167,0.008667713,0.009359404,1.167,0.63358736,0.63358736,0,1.167,1.167,0.008667713,0.641006751
1.168,0.008670595,0.009362519,1.168,0.634251778,0.634251778,0,1.168,1.168,0.008670595,0.641676763
1.169,0.008673477,0.009365634,1.169,0.634916197,0.634916197,0,1.169,1.169,0.008673477,0.642346774
1.17,0.008676359,0.009368748,1.17,0.635580615,0.635580615,0,1.17,1.17,0.008676359,0.643016785
1.171,0.008679241,0.009371863,1.171,0.636245034,0.636245034,0,1.171,1.171,0.008679241,0.643686796
1.172,0.008682124,0.009374978,1.172,0.636909452,0.636909452,0,1.172,1.172,0.008682124,0.644356807
1.173,0.008685006,0.009378092,1.173,0.637573871,0.637573871,0,1.173,1.173,0.008685006,0.645026818
1.174,0.008687888,0.009381207,1.174,0.638238289,0.638238289,0,1.174,1.174,0.008687888,0.64569683
1.175,0.00869077,0.009384321,1.175,0.638902708,0.638902708,0,1.175,1.175,0.00869077,0.646366841
1.176,0.008693652,0.009387436,1.176,0.639567126,0.639567126,0,1.176,1.176,0.008693652,0.647036852
1.177,0.008696535,0.009390551,1.177,0.640231545,0.640231545,0,1.177,1.177,0.008696535,0.647706863
1.178,0.008699417,0.009393665,1.178,0.640895963,0.640895963,0,1.178,1.178,0.008699417,0.648376874
1.179,0.008702299,0.00939678,1.179,0.641560382,0.641560382,0,1.179,1.179,0.008702299,0.649046885
1.18,0.008705181,0.009399895,1.18,0.6422248,0.6422248,0,1.18,1.18,0.008705181,0.649716897
1.181,0.008708063,0.009403009,1.181,0.642889219,0.642889219,0,1.181,1.181,0.008708063,0.650386908
1.182,0.008710946,0.009406124,1.182,0.643553637,0.643553637,0,1.182,1.182,0.008710946,0.651056919
1.183,0.008713828,0.009409239,1.183,0.644218056,0.644218056,0,1.183,1.183,0.008713828,0.65172693
1.184,0.00871671,0.009412353,1.184,0.644882474,0.644882474,0,1.184,1.184,0.00871671,0.652396941
1.185,0.008719592,0.009415468,1.185,0.645546893,0.645546893,0,1.185,1.185,0.008719592,0.653066953
1.186,0.008722474,0.009418582,1.186,0.646211311,0.646211311,0,1.186,1.186,0.008722474,0.653736964
1.187,0.008725357,0.009421697,1.187,0.64687573,0.64687573,0,1.187,1.187,0.008725357,0.654406975
1.188,0.008728239,0.009424812,1.188,0.647540148,0.647540148,0,1.188,1.188,0.008728239,0.655076986
1.189,0.008731121,0.009427926,1.189,0.648204567,0.648204567,0,1.189,1.189,0.008731121,0.655746997
1.19,0.008734003,0.009431041,1.19,0.648868985,0.648868985,0,1.19,1.19,0.008734003,0.656417008
1.191,0.008736885,0.009434156,1.191,0.649533404,0.649533404,0,1.191,1.191,0.008736885,0.65708702
1.192,0.008739768,0.00943727,1.192,0.650197822,0.650197822,0,1.192,1.192,0.008739768,0.657757031
1.193,0.00874265,0.009440385,1.193,0.650862241,0.650862241,0,1.193,1.193,0.00874265,0.658427042
1.194,0.008745532,0.009443499,1.194,0.651526659,0.651526659,0,1.194,1.194,0.008745532,0.659097053
1.195,0.008748414,0.009446614,1.195,0.652191078,0.652191078,0,1.195,1.195,0.008748414,0.659767064
1.196,0.008751296,0.009449729,1.196,0.652855496,0.652855496,0,1.196,1.196,0.008751296,0.660437075
1.197,0.008754179,0.009452843,1.197,0.653519915,0.653519915,0,1.197,1.197,0.008754179,0.661107087
1.198,0.008757061,0.009455958,1.198,0.654184333,0.654184333,0,1.198,1.198,0.008757061,0.661777098
1.199,0.008759943,0.009459073,1.199,0.654848752,0.654848752,0,1.199,1.199,0.008759943,0.662447109
1.2,0.008762825,0.009462187,1.2,0.65551317,0.65551317,0,1.2,1.2,0.008762825,0.66311712
1.201,0.008765779,0.009465379,1.201,0.656181829,0.656181829,0,1.201,1.201,0.008765779,0.663791306
1.202,0.008768732,0.009468571,1.202,0.656850487,0.656850487,0,1.202,1.202,0.008768732,0.664465492
1.203,0.008771686,0.009471763,1.203,0.657519145,0.657519145,0,1.203,1.203,0.008771686,0.665139678
1.204,0.008774639,0.009474955,1.204,0.658187804,0.658187804,0,1.204,1.204,0.008774639,0.665813864
1.205,0.008777593,0.009478147,1.205,0.658856462,0.658856462,0,1.205,1.205,0.008777593,0.66648805
1.206,0.008780547,0.009481339,1.206,0.65952512,0.65952512,0,1.206,1.206,0.008780547,0.667162236
1.207,0.0087835,0.009484531,1.207,0.660193779,0.660193779,0,1.207,1.207,0.0087835,0.667836422
1.208,0.008786454,0.009487723,1.208,0.660862437,0.660862437,0,1.208,1.208,0.008786454,0.668510608
1.209,0.008789407,0.009490914,1.209,0.661531095,0.661531095,0,1.209,1.209,0.008789407,0.669184794
1.21,0.008792361,0.009494106,1.21,0.662199754,0.662199754,0,1.21,1.21,0.008792361,0.66985898
1.211,0.008795314,0.009497298,1.211,0.662868412,0.662868412,0,1.211,1.211,0.008795314,0.670533166
1.212,0.008798268,0.00950049,1.212,0.663537071,0.663537071,0,1.212,1.212,0.008798268,0.671207352
1.213,0.008801222,0.009503682,1.213,0.664205729,0.664205729,0,1.213,1.213,0.008801222,0.671881538
1.214,0.008804175,0.009506874,1.214,0.664874387,0.664874387,0,1.214,1.214,0.008804175,0.672555724
1.215,0.008807129,0.009510066,1.215,0.665543046,0.665543046,0,1.215,1.215,0.008807129,0.67322991
1.216,0.008810082,0.009513258,1.216,0.666211704,0.666211704,0,1.216,1.216,0.008810082,0.673904096
1.217,0.008813036,0.00951645,1.217,0.666880362,0.666880362,0,1.217,1.217,0.008813036,0.674578282
1.218,0.00881599,0.009519642,1.218,0.667549021,0.667549021,0,1.218,1.218,0.00881599,0.675252468
1.219,0.008818943,0.009522834,1.219,0.668217679,0.668217679,0,1.219,1.219,0.008818943,0.675926654
1.22,0.008821897,0.009526026,1.22,0.668886337,0.668886337,0,1.22,1.22,0.008821897,0.67660084
1.221,0.00882485,0.009529217,1.221,0.669554996,0.669554996,0,1.221,1.221,0.00882485,0.677275026
1.222,0.008827804,0.009532409,1.222,0.670223654,0.670223654,0,1.222,1.222,0.008827804,0.677949211
1.223,0.008830757,0.009535601,1.223,0.670892312,0.670892312,0,1.223,1.223,0.008830757,0.678623397
1.224,0.008833711,0.009538793,1.224,0.671560971,0.671560971,0,1.224,1.224,0.008833711,0.679297583
1.225,0.008836665,0.009541985,1.225,0.672229629,0.672229629,0,1.225,1.225,0.008836665,0.679971769
1.226,0.008839618,0.009545177,1.226,0.672898287,0.672898287,0,1.226,1.226,0.008839618,0.680645955
1.227,0.008842572,0.009548369,1.227,0.673566946,0.673566946,0,1.227,1.227,0.008842572,0.681320141
1.228,0.008845525,0.009551561,1.228,0.674235604,0.674235604,0,1.228,1.228,0.008845525,0.681994327
1.229,0.008848479,0.009554753,1.229,0.674904262,0.674904262,0,1.229,1.229,0.008848479,0.682668513
1.23,0.008851432,0.009557945,1.23,0.675572921,0.675572921,0,1.23,1.23,0.008851432,0.683342699
1.231,0.008854386,0.009561137,1.231,0.676241579,0.676241579,0,1.231,1.231,0.008854386,0.684016885
1.232,0.00885734,0.009564328,1.232,0.676910237,0.676910237,0,1.232,1.232,0.00885734,0.684691071
1.233,0.008860293,0.00956752,1.233,0.677578896,0.677578896,0,1.233,1.233,0.008860293,0.685365257
1.234,0.008863247,0.009570712,1.234,0.678247554,0.678247554,0,1.234,1.234,0.008863247,0.686039443
1.235,0.0088662,0.009573904,1.235,0.678916212,0.678916212,0,1.235,1.235,0.0088662,0.686713629
1.236,0.008869154,0.009577096,1.236,0.679584871,0.679584871,0,1.236,1.236,0.008869154,0.687387815
1.237,0.008872107,0.009580288,1.237,0.680253529,0.680253529,0,1.237,1.237,0.008872107,0.688062001
1.238,0.008875061,0.00958348,1.238,0.680922187,0.680922187,0,1.238,1.238,0.008875061,0.688736187
1.239,0.008878015,0.009586672,1.239,0.681590846,0.681590846,0,1.239,1.239,0.008878015,0.689410373
1.24,0.008880968,0.009589864,1.24,0.682259504,0.682259504,0,1.24,1.24,0.008880968,0.690084559
1.241,0.008883922,0.009593056,1.241,0.682928162,0.682928162,0,1.241,1.241,0.008883922,0.690758745
1.242,0.008886875,0.009596248,1.242,0.683596821,0.683596821,0,1.242,1.242,0.008886875,0.691432931
1.243,0.008889829,0.009599439,1.243,0.684265479,0.684265479,0,1.243,1.243,0.008889829,0.692107117
1.244,0.008892783,0.009602631,1.244,0.684934137,0.684934137,0,1.244,1.244,0.008892783,0.692781303
1.245,0.008895736,0.009605823,1.245,0.685602796,0.685602796,0,1.245,1.245,0.008895736,0.693455489
1.246,0.00889869,0.009609015,1.246,0.686271454,0.686271454,0,1.246,1.246,0.00889869,0.694129675
1.247,0.008901643,0.009612207,1.247,0.686940112,0.686940112,0,1.247,1.247,0.008901643,0.694803861
1.248,0.008904597,0.009615399,1.248,0.687608771,0.687608771,0,1.248,1.248,0.008904597,0.695478047
1.249,0.00890755,0.009618591,1.249,0.688277429,0.688277429,0,1.249,1.249,0.00890755,0.696152233
1.25,0.008910504,0.009621783,1.25,0.688946087,0.688946087,0,1.25,1.25,0.008910504,0.696826419
1.251,0.008913458,0.009624975,1.251,0.689614746,0.689614746,0,1.251,1.251,0.008913458,0.697500605
1.252,0.008916411,0.009628167,1.252,0.690283404,0.690283404,0,1.252,1.252,0.008916411,0.698174791
1.253,0.008919365,0.009631359,1.253,0.690952062,0.690952062,0,1.253,1.253,0.008919365,0.698848977
1.254,0.008922318,0.009634551,1.254,0.691620721,0.691620721,0,1.254,1.254,0.008922318,0.699523162
1.255,0.008925272,0.009637742,1.255,0.692289379,0.692289379,0,1.255,1.255,0.008925272,0.700197348
1.256,0.008928225,0.009640934,1.256,0.692958037,0.692958037,0,1.256,1.256,0.008928225,0.700871534
1.257,0.008931179,0.009644126,1.257,0.693626696,0.693626696,0,1.257,1.257,0.008931179,0.70154572
1.258,0.008934133,0.009647318,1.258,0.694295354,0.694295354,0,1.258,1.258,0.008934133,0.702219906
1.259,0.008937086,0.00965051,1.259,0.694964012,0.694964012,0,1.259,1.259,0.008937086,0.702894092
1.26,0.00894004,0.009653702,1.26,0.695632671,0.695632671,0,1.26,1.26,0.00894004,0.703568278
1.261,0.008942993,0.009656894,1.261,0.696301329,0.696301329,0,1.261,1.261,0.008942993,0.704242464
1.262,0.008945947,0.009660086,1.262,0.696969987,0.696969987,0,1.262,1.262,0.008945947,0.70491665
1.263,0.008948901,0.009663278,1.263,0.697638646,0.697638646,0,1.263,1.263,0.008948901,0.705590836
1.264,0.008951854,0.00966647,1.264,0.698307304,0.698307304,0,1.264,1.264,0.008951854,0.706265022
1.265,0.008954808,0.009669662,1.265,0.698975962,0.698975962,0,1.265,1.265,0.008954808,0.706939208
1.266,0.008957761,0.009672853,1.266,0.699644621,0.699644621,0,1.266,1.266,0.008957761,0.707613394
1.267,0.008960715,0.009676045,1.267,0.700313279,0.700313279,0,1.267,1.267,0.008960715,0.70828758
1.268,0.008963668,0.009679237,1.268,0.700981937,0.700981937,0,1.268,1.268,0.008963668,0.708961766
1.269,0.008966622,0.009682429,1.269,0.701650596,0.701650596,0,1.269,1.269,0.008966622,0.709635952
1.27,0.008969576,0.009685621,1.27,0.702319254,0.702319254,0,1.27,1.27,0.008969576,0.710310138
1.271,0.008972529,0.009688813,1.271,0.702987912,0.702987912,0,1.271,1.271,0.008972529,0.710984324
1.272,0.008975483,0.009692005,1.272,0.703656571,0.703656571,0,1.272,1.272,0.008975483,0.71165851
1.273,0.008978436,0.009695197,1.273,0.704325229,0.704325229,0,1.273,1.273,0.008978436,0.712332696
1.274,0.00898139,0.009698389,1.274,0.704993887,0.704993887,0,1.274,1.274,0.00898139,0.713006882
1.275,0.008984343,0.009701581,1.275,0.705662546,0.705662546,0,1.275,1.275,0.008984343,0.713681068
1.276,0.008987297,0.009704773,1.276,0.706331204,0.706331204,0,1.276,1.276,0.008987297,0.714355254
1.277,0.008990251,0.009707964,1.277,0.706999862,0.706999862,0,1.277,1.277,0.008990251,0.71502944
1.278,0.008993204,0.009711156,1.278,0.707668521,0.707668521,0,1.278,1.278,0.008993204,0.715703626
1.279,0.008996158,0.009714348,1.279,0.708337179,0.708337179,0,1.279,1.279,0.008996158,0.716377812
1.28,0.008999111,0.00971754,1.28,0.709005838,0.709005838,0,1.28,1.28,0.008999111,0.717051998
1.281,0.009002138,0.009720811,1.281,0.709678374,0.709678374,0,1.281,1.281,0.009002138,0.717730005
1.282,0.009005164,0.009724082,1.282,0.710350911,0.710350911,0,1.282,1.282,0.009005164,0.718408013
1.283,0.009008191,0.009727353,1.283,0.711023448,0.711023448,0,1.283,1.283,0.009008191,0.719086021
1.284,0.009011217,0.009730623,1.284,0.711695984,0.711695984,0,1.284,1.284,0.009011217,0.719764028
1.285,0.009014244,0.009733894,1.285,0.712368521,0.712368521,0,1.285,1.285,0.009014244,0.720442036
1.286,0.00901727,0.009737165,1.286,0.713041058,0.713041058,0,1.286,1.286,0.00901727,0.721120044
1.287,0.009020296,0.009740436,1.287,0.713713595,0.713713595,0,1.287,1.287,0.009020296,0.721798052
1.288,0.009023323,0.009743707,1.288,0.714386131,0.714386131,0,1.288,1.288,0.009023323,0.722476059
