X,M1_G-D_short ,M1_G-S_short ,M2_G-D_short ,M2_G-S_short ,R1_open ,R1_short ,R2_short ,M1_open ,M2_open ,M1_D-S_short ,/Vout ,M2_D-S_short ,R2_open 
1.178,-0.911739,-0.910573,-0.6389,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.996177,-1,-30.1612
1.179,-0.911747,-0.910575,-0.638916,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.996196,-1,-30.1545
1.18,-0.911754,-0.910576,-0.638932,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.996214,-1,-30.1477
1.181,-0.911761,-0.910577,-0.638948,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.996232,-1,-30.1409
1.182,-0.911769,-0.910578,-0.638963,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.99625,-1,-30.1341
1.183,-0.911776,-0.910579,-0.638979,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.996269,-1,-30.1273
1.184,-0.911783,-0.910581,-0.638995,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.996286,-1,-30.1205
1.185,-0.911791,-0.910582,-0.639011,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.996304,-1,-30.1136
1.186,-0.911798,-0.910583,-0.639026,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.996322,-1,-30.1067
1.187,-0.911805,-0.910584,-0.639042,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.99634,-1,-30.0997
1.188,-0.911812,-0.910585,-0.639058,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.996357,-1,-30.0928
1.189,-0.91182,-0.910587,-0.639073,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.996375,-1,-30.0858
1.19,-0.911827,-0.910588,-0.639089,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.996392,-1,-30.0788
1.191,-0.911834,-0.910589,-0.639105,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.996409,-1,-30.0718
1.192,-0.911842,-0.91059,-0.63912,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.996426,-1,-30.0647
1.193,-0.911849,-0.910591,-0.639136,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.996443,-1,-30.0576
1.194,-0.911856,-0.910593,-0.639152,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.99646,-1,-30.0505
1.195,-0.911863,-0.910594,-0.639167,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.996477,-1,-30.0434
1.196,-0.911871,-0.910595,-0.639183,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.996493,-1,-30.0362
1.197,-0.911878,-0.910596,-0.639199,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.99651,-1,-30.029
1.198,-0.911885,-0.910597,-0.639214,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.996526,-1,-30.0218
1.199,-0.911892,-0.910599,-0.63923,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.996543,-1,-30.0146
1.2,-0.9119,-0.9106,-0.639246,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.996559,-1,-30.0073
1.201,-0.911907,-0.910601,-0.639261,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.996575,-1,-30
1.202,-0.911914,-0.910602,-0.639277,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.996591,-1,-29.9927
1.203,-0.911921,-0.910603,-0.639292,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.996607,-1,-29.9853
1.204,-0.911929,-0.910605,-0.639308,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.996623,-1,-29.978
1.205,-0.911936,-0.910606,-0.639323,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.996638,-1,-29.9706
1.206,-0.911943,-0.910607,-0.639339,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.996654,-1,-29.9631
1.207,-0.91195,-0.910608,-0.639355,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.99667,-1,-29.9557
1.208,-0.911957,-0.910609,-0.63937,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.996685,-1,-29.9482
1.209,-0.911965,-0.910611,-0.639386,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.9967,-1,-29.9407
1.21,-0.911972,-0.910612,-0.639401,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.996716,-1,-29.9332
1.211,-0.911979,-0.910613,-0.639417,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.996731,-1,-29.9256
1.212,-0.911986,-0.910614,-0.639432,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.996746,-1,-29.918
1.213,-0.911993,-0.910615,-0.639448,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.996761,-1,-29.9104
1.214,-0.912,-0.910617,-0.639463,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.996776,-1,-29.9027
1.215,-0.912008,-0.910618,-0.639479,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.996791,-1,-29.8951
1.216,-0.912015,-0.910619,-0.639494,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.996805,-1,-29.8874
1.217,-0.912022,-0.91062,-0.63951,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.99682,-1,-29.8796
1.218,-0.912029,-0.910621,-0.639525,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.996835,-1,-29.8719
1.219,-0.912036,-0.910623,-0.639541,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.996849,-1,-29.8641
1.22,-0.912043,-0.910624,-0.639556,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.996863,-1,-29.8563
1.221,-0.912051,-0.910625,-0.639571,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.996878,-1,-29.8485
1.222,-0.912058,-0.910626,-0.639587,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.996892,-1,-29.8406
1.223,-0.912065,-0.910627,-0.639602,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.996906,-1,-29.8327
1.224,-0.912072,-0.910629,-0.639618,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.99692,-1,-29.8248
1.225,-0.912079,-0.91063,-0.639633,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.996934,-1,-29.8168
1.226,-0.912086,-0.910631,-0.639649,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.996948,-1,-29.8089
1.227,-0.912093,-0.910632,-0.639664,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.996962,-1,-29.8009
1.228,-0.912101,-0.910633,-0.639679,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.996975,-1,-29.7928
1.229,-0.912108,-0.910635,-0.639695,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.996989,-1,-29.7848
1.23,-0.912115,-0.910636,-0.63971,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.997002,-1,-29.7767
1.231,-0.912122,-0.910637,-0.639725,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.997016,-1,-29.7686
1.232,-0.912129,-0.910638,-0.639741,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.997029,-1,-29.7604
1.233,-0.912136,-0.910639,-0.639756,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.997042,-1,-29.7522
1.234,-0.912143,-0.910641,-0.639771,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.997056,-1,-29.744
1.235,-0.91215,-0.910642,-0.639787,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.997069,-1,-29.7358
1.236,-0.912157,-0.910643,-0.639802,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.997082,-1,-29.7276
1.237,-0.912164,-0.910644,-0.639817,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.997095,-1,-29.7193
1.238,-0.912171,-0.910645,-0.639833,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.997108,-1,-29.711
1.239,-0.912179,-0.910647,-0.639848,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.99712,-1,-29.7026
1.24,-0.912186,-0.910648,-0.639863,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.997133,-1,-29.6942
1.241,-0.912193,-0.910649,-0.639879,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.997146,-1,-29.6858
1.242,-0.9122,-0.91065,-0.639894,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.997158,-1,-29.6774
1.243,-0.912207,-0.910651,-0.639909,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.997171,-1,-29.6689
1.244,-0.912214,-0.910653,-0.639925,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.997183,-1,-29.6605
1.245,-0.912221,-0.910654,-0.63994,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.997196,-1,-29.6519
1.246,-0.912228,-0.910655,-0.639955,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.997208,-1,-29.6434
1.247,-0.912235,-0.910656,-0.63997,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.99722,-1,-29.6348
1.248,-0.912242,-0.910657,-0.639986,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.997232,-1,-29.6262
1.249,-0.912249,-0.910659,-0.640001,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.997245,-1,-29.6176
1.25,-0.912256,-0.91066,-0.640016,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.997257,-1,-29.6089
1.251,-0.912263,-0.910661,-0.640031,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.997269,-1,-29.6002
1.252,-0.91227,-0.910662,-0.640046,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.99728,-1,-29.5915
1.253,-0.912277,-0.910663,-0.640062,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.997292,-1,-29.5827
1.254,-0.912284,-0.910664,-0.640077,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.997304,-1,-29.5739
1.255,-0.912291,-0.910666,-0.640092,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.997316,-1,-29.5651
1.256,-0.912298,-0.910667,-0.640107,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.997327,-1,-29.5563
1.257,-0.912305,-0.910668,-0.640122,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.997339,-1,-29.5474
1.258,-0.912312,-0.910669,-0.640138,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.99735,-1,-29.5385
1.259,-0.912319,-0.91067,-0.640153,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.997362,-1,-29.5296
1.26,-0.912326,-0.910672,-0.640168,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.997373,-1,-29.5206
1.261,-0.912333,-0.910673,-0.640183,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.997384,-1,-29.5116
1.262,-0.91234,-0.910674,-0.640198,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.997395,-1,-29.5026
1.263,-0.912347,-0.910675,-0.640213,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.997407,-1,-29.4936
1.264,-0.912354,-0.910676,-0.640228,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.997418,-1,-29.4845
1.265,-0.912361,-0.910678,-0.640244,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.997429,-1,-29.4754
1.266,-0.912368,-0.910679,-0.640259,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.99744,-1,-29.4662
1.267,-0.912375,-0.91068,-0.640274,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.997451,-1,-29.457
1.268,-0.912382,-0.910681,-0.640289,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.997461,-1,-29.4478
1.269,-0.912389,-0.910682,-0.640304,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.997472,-1,-29.4386
1.27,-0.912396,-0.910684,-0.640319,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.997483,-1,-29.4293
1.271,-0.912403,-0.910685,-0.640334,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.997493,-1,-29.42
1.272,-0.91241,-0.910686,-0.640349,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.997504,-1,-29.4107
1.273,-0.912416,-0.910687,-0.640364,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.997515,-1,-29.4014
1.274,-0.912423,-0.910688,-0.640379,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.997525,-1,-29.392
1.275,-0.91243,-0.91069,-0.640394,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.997535,-1,-29.3825
1.276,-0.912437,-0.910691,-0.640409,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.997546,-1,-29.3731
1.277,-0.912444,-0.910692,-0.640424,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.997556,-1,-29.3636
1.278,-0.912451,-0.910693,-0.640439,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.997566,-1,-29.3541
1.279,-0.912458,-0.910694,-0.640454,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.997576,-1,-29.3446
1.28,-0.912465,-0.910696,-0.640469,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.997587,-1,-29.335
1.281,-0.912472,-0.910697,-0.640484,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.997597,-1,-29.3254
1.282,-0.912479,-0.910698,-0.640499,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.997607,-1,-29.3157
1.283,-0.912486,-0.910699,-0.640514,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.997617,-1,-29.3061
1.284,-0.912492,-0.9107,-0.640529,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.997626,-1,-29.2964
1.285,-0.912499,-0.910701,-0.640544,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.997636,-1,-29.2866
1.286,-0.912506,-0.910703,-0.640559,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.997646,-1,-29.2769
1.287,-0.912513,-0.910704,-0.640574,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.997656,-1,-29.2671
1.288,-0.91252,-0.910705,-0.640589,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.997665,-1,-29.2573
1.289,-0.912527,-0.910706,-0.640604,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.997675,-1,-29.2474
1.29,-0.912534,-0.910707,-0.640619,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.997685,-1,-29.2375
1.291,-0.912541,-0.910709,-0.640634,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.997694,-1,-29.2276
1.292,-0.912547,-0.91071,-0.640649,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.997704,-1,-29.2176
1.293,-0.912554,-0.910711,-0.640664,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.997713,-1,-29.2076
1.294,-0.912561,-0.910712,-0.640679,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.997722,-1,-29.1976
1.295,-0.912568,-0.910713,-0.640694,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.997732,-1,-29.1876
1.296,-0.912575,-0.910715,-0.640709,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.997741,-1,-29.1775
1.297,-0.912582,-0.910716,-0.640724,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.99775,-1,-29.1674
1.298,-0.912588,-0.910717,-0.640738,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.997759,-1,-29.1572
1.299,-0.912595,-0.910718,-0.640753,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.997768,-1,-29.147
1.3,-0.912602,-0.910719,-0.640768,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.997777,-1,-29.1368
1.301,-0.912609,-0.910721,-0.640783,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.997786,-1,-29.1266
1.302,-0.912616,-0.910722,-0.640798,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.997795,-1,-29.1163
1.303,-0.912623,-0.910723,-0.640813,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.997804,-1,-29.106
1.304,-0.912629,-0.910724,-0.640828,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.997813,-1,-29.0957
1.305,-0.912636,-0.910725,-0.640842,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.997822,-1,-29.0853
1.306,-0.912643,-0.910726,-0.640857,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.997831,-1,-29.0749
1.307,-0.91265,-0.910728,-0.640872,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.997839,-1,-29.0644
1.308,-0.912657,-0.910729,-0.640887,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.997848,-1,-29.054
1.309,-0.912663,-0.91073,-0.640902,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.997856,-1,-29.0435
1.31,-0.91267,-0.910731,-0.640917,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.997865,-1,-29.0329
1.311,-0.912677,-0.910732,-0.640931,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.997874,-1,-29.0223
1.312,-0.912684,-0.910734,-0.640946,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.997882,-1,-29.0117
1.313,-0.91269,-0.910735,-0.640961,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.99789,-1,-29.0011
1.314,-0.912697,-0.910736,-0.640976,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.997899,-1,-28.9904
1.315,-0.912704,-0.910737,-0.64099,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.997907,-1,-28.9797
1.316,-0.912711,-0.910738,-0.641005,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.997915,-1,-28.969
1.317,-0.912717,-0.91074,-0.64102,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.997924,-1,-28.9582
1.318,-0.912724,-0.910741,-0.641035,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.997932,-1,-28.9474
1.319,-0.912731,-0.910742,-0.641049,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.99794,-1,-28.9366
1.32,-0.912738,-0.910743,-0.641064,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.997948,-1,-28.9257
1.321,-0.912744,-0.910744,-0.641079,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.997956,-1,-28.9148
1.322,-0.912751,-0.910745,-0.641094,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.997964,-1,-28.9038
1.323,-0.912758,-0.910747,-0.641108,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.997972,-1,-28.8929
1.324,-0.912765,-0.910748,-0.641123,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.99798,-1,-28.8818
1.325,-0.912771,-0.910749,-0.641138,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.997988,-1,-28.8708
1.326,-0.912778,-0.91075,-0.641152,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.997996,-1,-28.8597
1.327,-0.912785,-0.910751,-0.641167,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.998004,-1,-28.8486
1.328,-0.912792,-0.910753,-0.641182,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.998011,-1,-28.8375
1.329,-0.912798,-0.910754,-0.641197,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.998019,-1,-28.8263
1.33,-0.912805,-0.910755,-0.641211,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.998027,-1,-28.8151
1.331,-0.912812,-0.910756,-0.641226,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.998034,-1,-28.8038
1.332,-0.912818,-0.910757,-0.641241,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.998042,-1,-28.7926
1.333,-0.912825,-0.910758,-0.641255,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.99805,-1,-28.7812
1.334,-0.912832,-0.91076,-0.64127,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.998057,-1,-28.7699
1.335,-0.912838,-0.910761,-0.641284,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.998065,-1,-28.7585
1.336,-0.912845,-0.910762,-0.641299,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.998072,-1,-28.7471
1.337,-0.912852,-0.910763,-0.641314,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.998079,-1,-28.7356
1.338,-0.912858,-0.910764,-0.641328,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.998087,-1,-28.7241
1.339,-0.912865,-0.910766,-0.641343,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.998094,-1,-28.7126
1.34,-0.912872,-0.910767,-0.641358,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.998101,-1,-28.701
1.341,-0.912878,-0.910768,-0.641372,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.998109,-1,-28.6895
1.342,-0.912885,-0.910769,-0.641387,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.998116,-1,-28.6778
1.343,-0.912892,-0.91077,-0.641401,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.998123,-1,-28.6662
1.344,-0.912898,-0.910772,-0.641416,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.99813,-1,-28.6545
1.345,-0.912905,-0.910773,-0.64143,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.998137,-1,-28.6427
1.346,-0.912912,-0.910774,-0.641445,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.998144,-1,-28.631
1.347,-0.912918,-0.910775,-0.64146,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.998151,-1,-28.6191
1.348,-0.912925,-0.910776,-0.641474,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.998158,-1,-28.6073
1.349,-0.912932,-0.910777,-0.641489,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.998165,-1,-28.5954
1.35,-0.912938,-0.910779,-0.641503,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.998172,-1,-28.5835
1.351,-0.912945,-0.91078,-0.641518,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.998179,-1,-28.5716
1.352,-0.912952,-0.910781,-0.641532,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.998186,-1,-28.5596
1.353,-0.912958,-0.910782,-0.641547,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.998193,-1,-28.5476
1.354,-0.912965,-0.910783,-0.641561,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.998199,-1,-28.5355
1.355,-0.912971,-0.910785,-0.641576,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.998206,-1,-28.5234
1.356,-0.912978,-0.910786,-0.64159,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.998213,-1,-28.5113
1.357,-0.912985,-0.910787,-0.641605,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.99822,-1,-28.4991
1.358,-0.912991,-0.910788,-0.641619,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.998226,-1,-28.4869
1.359,-0.912998,-0.910789,-0.641634,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.998233,-1,-28.4747
1.36,-0.913004,-0.91079,-0.641648,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.998239,-1,-28.4624
1.361,-0.913011,-0.910792,-0.641663,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.998246,-1,-28.4501
1.362,-0.913018,-0.910793,-0.641677,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.998252,-1,-28.4378
1.363,-0.913024,-0.910794,-0.641692,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.998259,-1,-28.4254
1.364,-0.913031,-0.910795,-0.641706,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.998265,-1,-28.413
1.365,-0.913037,-0.910796,-0.641721,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.998272,-1,-28.4005
1.366,-0.913044,-0.910798,-0.641735,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.998278,-1,-28.3881
1.367,-0.91305,-0.910799,-0.641749,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.998284,-1,-28.3755
1.368,-0.913057,-0.9108,-0.641764,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.998291,-1,-28.363
1.369,-0.913064,-0.910801,-0.641778,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.998297,-1,-28.3504
1.37,-0.91307,-0.910802,-0.641793,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.998303,-1,-28.3377
1.371,-0.913077,-0.910803,-0.641807,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.998309,-1,-28.3251
1.372,-0.913083,-0.910805,-0.641821,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.998315,-1,-28.3124
1.373,-0.91309,-0.910806,-0.641836,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.998322,-1,-28.2996
1.374,-0.913096,-0.910807,-0.64185,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.998328,-1,-28.2868
1.375,-0.913103,-0.910808,-0.641865,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.998334,-1,-28.274
1.376,-0.913109,-0.910809,-0.641879,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.99834,-1,-28.2611
1.377,-0.913116,-0.910811,-0.641893,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.998346,-1,-28.2483
1.378,-0.913123,-0.910812,-0.641908,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.998352,-1,-28.2353
1.379,-0.913129,-0.910813,-0.641922,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.998358,-1,-28.2224
1.38,-0.913136,-0.910814,-0.641936,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.998364,-1,-28.2094
1.381,-0.913142,-0.910815,-0.641951,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.99837,-1,-28.1963
1.382,-0.913149,-0.910816,-0.641965,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.998375,-1,-28.1832
1.383,-0.913155,-0.910818,-0.641979,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.998381,-1,-28.1701
1.384,-0.913162,-0.910819,-0.641994,0.99985,0.99985,-0.910357,1,-0.910357,1,0.99985,0.998387,-1,-28.157
