X,M1_G-D_short,M1_G-S_short,M2_G-D_short,M2_G-S_short,R1_open,R1_short,R2_short,M1_open,M2_open,M1_D-S_short,M2_D-S_short,R2_open
-1.5070000000000001,0.9991377401507266,-0.9068792608253534,-0.6051548211095699,0.99985,0.99985,-0.9103570000000001,1.0000000000000007,-0.9103570000000001,1.0000000000000007,0.99985,-0.9999999999999993,
-1.506,0.9991377401172689,-0.9068806470280149,-0.6051549951308517,0.99985,0.99985,-0.9103570000000001,1.0000000000000007,-0.9103570000000001,1.0000000000000007,0.99985,-0.9999999999999993,
-1.505,0.9991377400829494,-0.9068820332306843,-0.6051551696960108,0.99985,0.99985,-0.9103570000000001,1.0000000000000007,-0.9103570000000001,1.0000000000000007,0.99985,-0.9999999999999993,
-1.504,0.9991377400477459,-0.9068834194333617,-0.6051553448067425,0.99985,0.99985,-0.9103570000000001,1.0000000000000007,-0.9103570000000001,1.0000000000000007,0.99985,-0.9999999999999993,
-1.5030000000000001,0.9991377400116356,-0.906884805636047,-0.6051555204647472,0.99985,0.99985,-0.9103570000000001,1.0000000000000007,-0.9103570000000001,1.0000000000000007,0.99985,-0.9999999999999993,
-1.502,0.9991377399745953,-0.9068861918387402,-0.6051556966717307,0.99985,0.99985,-0.9103570000000001,1.0000000000000007,-0.9103570000000001,1.0000000000000007,0.99985,-0.9999999999999993,
-1.501,0.9991377399366008,-0.9068875780414413,-0.6051558734294041,0.99985,0.99985,-0.9103570000000001,1.0000000000000007,-0.9103570000000001,1.0000000000000007,0.99985,-0.9999999999999993,
-1.5,0.9991377398976276,-0.9068889642441502,-0.6051560507394838,0.99985,0.99985,-0.9103570000000001,1.0000000000000007,-0.9103570000000001,1.0000000000000007,0.99985,-0.9999999999999993,
-1.499,0.9991377398576504,-0.9068903504468672,-0.6051562286036913,0.99985,0.99985,-0.9103570000000001,1.0000000000000007,-0.9103570000000001,1.0000000000000007,0.99985,-0.9999999999999993,
-1.498,0.9991377398166437,-0.9068917366495919,-0.6051564070237537,0.99985,0.99985,-0.9103570000000001,1.0000000000000007,-0.9103570000000001,1.0000000000000007,0.99985,-0.9999999999999993,
-1.4969999999999999,0.9991377397745805,-0.9068931228523246,-0.6051565860014034,0.99985,0.99985,-0.9103570000000001,1.0000000000000007,-0.9103570000000001,1.0000000000000007,0.99985,-0.9999999999999993,
-1.496,0.999137739731434,-0.9068945090550652,-0.605156765538378,0.99985,0.99985,-0.9103570000000001,1.0000000000000007,-0.9103570000000001,1.0000000000000007,0.99985,-0.9999999999999993,
-1.495,0.999137739687176,-0.9068958952578137,-0.6051569456364209,0.99985,0.99985,-0.9103570000000001,1.0000000000000007,-0.9103570000000001,1.0000000000000007,0.99985,-0.9999999999999993,
-1.494,0.9991377396417781,-0.9068972814605699,-0.6051571262972802,0.99985,0.99985,-0.9103570000000001,1.0000000000000007,-0.9103570000000001,1.0000000000000007,0.99985,-0.9999999999999993,
-1.4929999999999999,0.9991377395952107,-0.9068986676633342,-0.6051573075227101,0.99985,0.99985,-0.9103570000000001,1.0000000000000007,-0.9103570000000001,1.0000000000000007,0.99985,-0.9999999999999993,
-1.492,0.9991377395474439,-0.9069000538661062,-0.60515748931447,0.99985,0.99985,-0.9103570000000001,1.0000000000000007,-0.9103570000000001,1.0000000000000007,0.99985,-0.9999999999999993,
-1.491,0.9991377394984466,-0.9069014400688861,-0.6051576716743247,0.99985,0.99985,-0.9103570000000001,1.0000000000000007,-0.9103570000000001,1.0000000000000007,0.99985,-0.9999999999999993,
-1.49,0.9991377394481874,-0.9069028262716738,-0.6051578546040444,0.99985,0.99985,-0.9103570000000001,1.0000000000000007,-0.9103570000000001,1.0000000000000007,0.99985,-0.9999999999999993,
-1.4889999999999999,0.9991377393966333,-0.9069042124744694,-0.6051580381054049,0.99985,0.99985,-0.9103570000000001,1.0000000000000007,-0.9103570000000001,1.0000000000000007,0.99985,-0.9999999999999993,
-1.488,0.9991377393437516,-0.9069055986772728,-0.6051582221801876,0.99985,0.99985,-0.9103570000000001,1.0000000000000007,-0.9103570000000001,1.0000000000000007,0.99985,-0.9999999999999993,
-1.487,0.9991377392895076,-0.906906984880084,-0.6051584068301791,0.99985,0.99985,-0.9103570000000001,1.0000000000000007,-0.9103570000000001,1.0000000000000007,0.99985,-0.9999999999999993,
-1.486,0.9991377392338663,-0.9069083710829032,-0.6051585920571719,0.99985,0.99985,-0.9103570000000001,1.0000000000000007,-0.9103570000000001,1.0000000000000007,0.99985,-0.9999999999999993,
-1.4849999999999999,0.9991377391767917,-0.9069097572857301,-0.6051587778629639,0.99985,0.99985,-0.9103570000000001,1.0000000000000007,-0.9103570000000001,1.0000000000000007,0.99985,-0.9999999999999993,
-1.484,0.9991377391182472,-0.9069111434885648,-0.6051589642493583,0.99985,0.99985,-0.9103570000000001,1.0000000000000007,-0.9103570000000001,1.0000000000000007,0.99985,-0.9999999999999993,
-1.483,0.9991377390581946,-0.9069125296914073,-0.6051591512181645,0.99985,0.99985,-0.9103570000000001,1.0000000000000007,-0.9103570000000001,1.0000000000000007,0.99985,-0.9999999999999993,
-1.482,0.9991377389965951,-0.9069139158942577,-0.605159338771197,0.99985,0.99985,-0.9103570000000001,1.0000000000000007,-0.9103570000000001,1.0000000000000007,0.99985,-0.9999999999999993,
-1.4809999999999999,0.999137738933409,-0.9069153020971159,-0.605159526910276,0.99985,0.99985,-0.9103570000000001,1.0000000000000007,-0.9103570000000001,1.0000000000000007,0.99985,-0.9999999999999993,
-1.48,0.9991377388685951,-0.9069166882999818,-0.6051597156372275,0.99985,0.99985,-0.9103570000000001,1.0000000000000007,-0.9103570000000001,1.0000000000000007,0.99985,-0.9999999999999993,
-1.479,0.9991377388021119,-0.9069180745028557,-0.6051599049538829,0.99985,0.99985,-0.9103570000000001,1.0000000000000007,-0.9103570000000001,1.0000000000000007,0.99985,-0.9999999999999993,
