X,R1_short,R1_open,R3_short,R2_open,R3_open,R4_open,R2_short,G-D short(output_correct),G-S short,D-S short,Transistor-open,R4_short
1.6120969757560615,0.9820334645274144,0.01073358280876857,0.30176317204979336,0.9805927816957195,0.9805927816957195,0.9805927816957195,0.9805927816957195,0.9820334636055822,0.30176571748167214,1.6129986770952751,1.6129986770952751,1.6129986770952751
1.6130967258185458,0.9827297478694023,0.010733777933752296,0.3019446437092606,0.9812884458513749,0.9812884458513749,0.9812884458513749,0.9812884458513749,0.9827297469386568,0.3019471975541358,1.6139986759448588,1.6139986759448588,1.6139986759448588
1.6140964758810301,0.9834260313132108,0.010733973053335231,0.3021261153543629,0.9819841101040035,0.9819841101040035,0.9819841101040035,0.9819841101040035,0.983426030373552,0.3021286776123573,1.6149986747944425,1.6149986747944425,1.6149986747944425
1.6150962259435144,0.9841223148580679,0.010734168167558232,0.3023075869851966,0.9826797744528661,0.9826797744528661,0.9826797744528661,0.9826797744528661,0.9841223139094948,0.3023101576564321,1.6159986736440257,1.6159986736440257,1.6159986736440257
1.6160959760059987,0.9848185985032061,0.010734363276462598,0.302489058601858,0.9833754388972287,0.9833754388972287,0.9833754388972287,0.9833754388972287,0.9848185975457189,0.3024916376864555,1.6169986724936094,1.6169986724936094,1.6169986724936094
1.617095726068483,0.985514882247865,0.01073455838008852,0.30267053020444207,0.9840711034363634,0.9840711034363634,0.9840711034363634,0.9840711034363634,0.9855148812814631,0.3026731177025219,1.617998671343193,1.617998671343193,1.617998671343193
1.6180954761309674,0.986211166091289,0.010734753478476631,0.3028520017930438,0.9847667680695469,0.9847667680695469,0.9847667680695469,0.9847667680695469,0.986211165115972,0.30285459770472545,1.6189986701927765,1.6189986701927765,1.6189986701927765
1.6190952261934521,0.9869074500327291,0.010734948571666457,0.30303347336775693,0.9854624327960629,0.9854624327960629,0.9854624327960629,0.9854624327960629,0.9869074490484969,0.30303607769315943,1.6199986690423607,1.6199986690423607,1.6199986690423607
1.6200949762559365,0.9876037340714408,0.010735143659697742,0.3032149449286748,0.9861580976151986,0.9861580976151986,0.9861580976151986,0.9861580976151986,0.987603733078293,0.30321755766791614,1.6209986678919444,1.6209986678919444,1.6209986678919444
1.6210947263184208,0.9883000182066864,0.01073533874261001,0.30339641647589005,0.9868537625262487,0.9868537625262487,0.9868537625262487,0.9868537625262487,0.9883000172046226,0.30339903762908804,1.6219986667415276,1.6219986667415276,1.6219986667415276
1.622094476380905,0.9889963024377332,0.010735533820442565,0.30357788800949576,0.9875494275285117,0.9875494275285117,0.9875494275285117,0.9875494275285117,0.988996301426753,0.3035805175767662,1.6229986655911113,1.6229986655911113,1.6229986655911113
1.6230942264433894,0.9896925867638544,0.010735728893233152,0.30375935952958205,0.9882450926212922,0.9882450926212922,0.9882450926212922,0.9882450926212922,0.9896925857439577,0.3037619975110417,1.623998664440695,1.623998664440695,1.623998664440695
1.6240939765058737,0.9903888711843283,0.010735923961021297,0.3039408310362411,0.9889407578039001,0.9889407578039001,0.9889407578039001,0.9889407578039001,0.9903888701555149,0.30394347743200467,1.6249986632902784,1.6249986632902784,1.6249986632902784
1.625093726568358,0.9910851556984397,0.010736119023844524,0.304122302529562,0.9896364230756505,0.9896364230756505,0.9896364230756505,0.9896364230756505,0.9910851546607089,0.30412495733974454,1.625998662139862,1.625998662139862,1.625998662139862
1.6260934766308428,0.9917814403054772,0.010736314081741026,0.30430377400963554,0.9903320884358635,0.9903320884358635,0.9903320884358635,0.9903320884358635,0.9917814392588289,0.30430643723435036,1.626998660989446,1.626998660989446,1.626998660989446
1.6270932266933271,0.9924777250047359,0.010736509134748105,0.30448524547655004,0.9910277538838643,0.9910277538838643,0.9910277538838643,0.9910277538838643,0.9924777239491696,0.30448791711591094,1.6279986598390295,1.6279986598390295,1.6279986598390295
1.6280929767558114,0.9931740097955157,0.010736704182903288,0.3046667169303942,0.9917234194189839,0.9917234194189839,0.9917234194189839,0.9917234194189839,0.993174008731031,0.30466939698451334,1.6289986586886132,1.6289986586886132,1.6289986586886132
1.6290927268182958,0.9938702946771225,0.010736899226243211,0.3048481883712562,0.9924190850405576,0.9924190850405576,0.9924190850405576,0.9924190850405576,0.9938702936037196,0.30485087684024503,1.6299986575381966,1.6299986575381966,1.6299986575381966
1.63009247688078,0.994566579648867,0.010737094264805179,0.30502965979922286,0.9931147507479261,0.9931147507479261,0.9931147507479261,0.9931147507479261,0.9945665785665452,0.30503235668319284,1.6309986563877803,1.6309986563877803,1.6309986563877803
1.6310922269432644,0.995262864710065,0.010737289298624718,0.3052111312143811,0.9938104165404358,0.9938104165404358,0.9938104165404358,0.9938104165404358,0.9952628636188241,0.3052138365134426,1.6319986552373638,1.6319986552373638,1.6319986552373638
1.6320919770057487,0.9959591498600378,0.01073748432773891,0.30539260261681683,0.9945060824174368,0.9945060824174368,0.9945060824174368,0.9945060824174368,0.9959591487598776,0.30539531633107975,1.6329986540869474,1.6329986540869474,1.6329986540869474
1.633091727068233,0.9966554350981118,0.010737679352183503,0.305574074006616,0.9952017483782853,0.9952017483782853,0.9952017483782853,0.9952017483782853,0.9966554339890321,0.30557679613618915,1.6339986529365307,1.6339986529365307,1.6339986529365307
1.6340914771307178,0.9973517204236189,0.010737874371993581,0.30575554538386357,0.9958974144223416,0.9958974144223416,0.9958974144223416,0.9958974144223416,0.997351719305619,0.3057582759288554,1.6349986517861148,1.6349986517861148,1.6349986517861148
1.635091227193202,0.9980480058358949,0.010738069387204894,0.30593701674864354,0.9965930805489711,0.9965930805489711,0.9965930805489711,0.9965930805489711,0.9980480047089746,0.30593975570916165,1.6359986506356983,1.6359986506356983,1.6359986506356983
1.6360909772556864,0.9987442913342814,0.010738264397852302,0.30611848810103987,0.9972887467575444,0.9972887467575444,0.9972887467575444,0.9972887467575444,0.9987442901984409,0.30612123547719206,1.636998649485282,1.636998649485282,1.636998649485282
1.6370907273181707,0.9994405769181254,0.010738459403970889,0.306299959441136,0.9979844130474362,0.9979844130474362,0.9979844130474362,0.9979844130474362,0.9994405757733635,0.3063027152330281,1.6379986483348656,1.6379986483348656,1.6379986483348656
1.638090477380655,1.0001368625867781,0.010738654405594848,0.3064814307690144,0.9986800794180273,0.9986800794180273,0.9986800794180273,0.9986800794180273,1.0001368614330952,0.3064841949767524,1.638998647184449,1.638998647184449,1.638998647184449
1.6390902274431394,1.000833148339596,0.010738849402758597,0.3066629020847576,0.9993757458687014,0.9993757458687014,0.9993757458687014,0.9993757458687014,1.0008331471769918,0.3066656747084463,1.6399986460340328,1.6399986460340328,1.6399986460340328
1.6400899775056237,1.0015294341759404,0.010739044395496332,0.30684437338844667,1.0000714123988483,1.0000714123988483,1.0000714123988483,1.0000714123988483,1.0015294330044142,0.306847154428191,1.640998644883616,1.640998644883616,1.640998644883616
1.6410897275681084,1.0022257200951779,0.01073923938384158,0.3070258446801632,1.000767079007862,1.000767079007862,1.000767079007862,1.000767079007862,1.00222571891473,0.3070286341360666,1.6419986437332001,1.6419986437332001,1.6419986437332001
1.6420894776305928,1.0029220060966788,0.010739434367828092,0.30720731595998724,1.0014627456951408,1.0014627456951408,1.0014627456951408,1.0014627456951408,1.0029220049073084,0.30721011383215324,1.6429986425827836,1.6429986425827836,1.6429986425827836
1.643089227693077,1.0036182921798191,0.010739629347488731,0.30738878722799906,1.002158412460088,1.002158412460088,1.002158412460088,1.002158412460088,1.0036182909815263,0.3073915935165301,1.6439986414323673,1.6439986414323673,1.6439986414323673
1.6440889777555614,1.0043145783439797,0.010739824322856804,0.3075702584842777,1.0028540793021115,1.0028540793021115,1.0028540793021115,1.0028540793021115,1.0043145771367636,0.30757307318927607,1.6449986402819508,1.6449986402819508,1.6449986402819508
1.6450887278180457,1.005010864588545,0.010740019293964951,0.3077517297289027,1.003549746220623,1.003549746220623,1.003549746220623,1.003549746220623,1.005010863372406,0.3077545528504695,1.6459986391315344,1.6459986391315344,1.6459986391315344
1.64608847788053,1.0057071509129054,0.010740214260845147,0.3079332009619515,1.0042454132150405,1.0042454132150405,1.0042454132150405,1.0042454132150405,1.005707149687843,0.30793603250018786,1.6469986379811177,1.6469986379811177,1.6469986379811177
1.6470882279430143,1.0064034373164552,0.010740409223530476,0.308114672183503,1.0049410802847834,1.0049410802847834,1.0049410802847834,1.0049410802847834,1.006403436082469,0.3081175121385086,1.6479986368307014,1.6479986368307014,1.6479986368307014
1.648087978005499,1.007099723798594,0.01074060418205247,0.3082961433936339,1.005636747429279,1.005636747429279,1.005636747429279,1.005636747429279,1.0070997225556837,0.308298991765508,1.6489986356802853,1.6489986356802853,1.6489986356802853
1.6490877280679834,1.0077960103587247,0.010740799136442878,0.3084776145924209,1.0063324146479564,1.0063324146479564,1.0063324146479564,1.0063324146479564,1.0077960091068898,0.3084804713812628,1.6499986345298687,1.6499986345298687,1.6499986345298687
1.6500874781304677,1.0084922969962553,0.0107409940867339,0.30865908577994067,1.00702808194025,1.00702808194025,1.00702808194025,1.00702808194025,1.0084922957354963,0.30866195098584837,1.6509986333794524,1.6509986333794524,1.6509986333794524
1.651087228192952,1.0091885837105992,0.01074118903295551,0.3088405569562686,1.0077237493055982,1.0077237493055982,1.0077237493055982,1.0077237493055982,1.0091885824409155,0.30884343057933994,1.6519986322290359,1.6519986322290359,1.6519986322290359
1.6520869782554364,1.0098848705011731,0.010741383975139683,0.30902202812148,1.0084194167434446,1.0084194167434446,1.0084194167434446,1.0084194167434446,1.0098848692225644,0.3090249101618122,1.6529986310786193,1.6529986310786193,1.6529986310786193
1.6530867283179207,1.0105811573673986,0.010741578913316839,0.3092034992756498,1.0091150842532355,1.0091150842532355,1.0091150842532355,1.0091150842532355,1.0105811560798648,0.30920638973333914,1.6539986299282028,1.6539986299282028,1.6539986299282028
1.654086478380405,1.0112774443087018,0.010741773847517842,0.3093849704188521,1.009810751834423,1.009810751834423,1.009810751834423,1.009810751834423,1.0112774430122426,0.309387869293995,1.6549986287777865,1.6549986287777865,1.6549986287777865
1.6550862284428898,1.0119737313245132,0.010741968777772446,0.3095664415511606,1.010506419486463,1.010506419486463,1.010506419486463,1.010506419486463,1.0119737300191278,0.3095693488438519,1.6559986276273704,1.6559986276273704,1.6559986276273704
1.656085978505374,1.0126700184142667,0.010742163704111516,0.30974791267264906,1.0112020872088139,1.0112020872088139,1.0112020872088139,1.0112020872088139,1.0126700170999554,0.30975082838298307,1.656998626476954,1.656998626476954,1.656998626476954
1.6570857285678584,1.0133663055774014,0.010742358626564362,0.30992938378338925,1.0118977550009405,1.0118977550009405,1.0118977550009405,1.0118977550009405,1.0133663042541639,0.30993230791146087,1.6579986253265375,1.6579986253265375,1.6579986253265375
1.6580854786303427,1.0140625928133606,0.010742553545160736,0.3101108548834544,1.0125934228623101,1.0125934228623101,1.0125934228623101,1.0125934228623101,1.0140625914811965,0.3101137874293569,1.6589986241761208,1.6589986241761208,1.6589986241761208
1.659085228692827,1.0147588801215919,0.010742748459930172,0.31029232597291584,1.0132890907923955,1.0132890907923955,1.0132890907923955,1.0132890907923955,1.0147588787805006,0.31029526693674225,1.6599986230257044,1.6599986230257044,1.6599986230257044
1.6600849787553114,1.0154551675015464,0.010742943370901535,0.3104737970518448,1.013984758790672,1.013984758790672,1.013984758790672,1.013984758790672,1.0154551661515283,0.3104767464336877,1.660998621875288,1.660998621875288,1.660998621875288
1.6610847288177957,1.0161514549526802,0.010743138278104135,0.31065526812031213,1.01468042685662,1.01468042685662,1.01468042685662,1.01468042685662,1.0161514535937346,0.31065822592026326,1.6619986207248716,1.6619986207248716,1.6619986207248716
1.6620844788802804,1.0168477424744533,0.010743333181566837,0.31083673917838867,1.0153760949897235,1.0153760949897235,1.0153760949897235,1.0153760949897235,1.0168477411065802,0.31083970539653927,1.6629986195744555,1.6629986195744555,1.6629986195744555
1.6630842289427648,1.017544030066329,0.010743528081317398,0.3110182102261437,1.0160717631894702,1.0160717631894702,1.0160717631894702,1.0160717631894702,1.0175440286895283,0.31102118486258457,1.6639986184240392,1.6639986184240392,1.6639986184240392
1.664083979005249,1.018240317727776,0.010743722977385127,0.31119968126364667,1.0167674314553516,1.0167674314553516,1.0167674314553516,1.0167674314553516,1.0182403163420468,0.311202664318468,1.6649986172736224,1.6649986172736224,1.6649986172736224
1.6650837290677334,1.0189366054582656,0.010743917869797557,0.31138115229096647,1.0174630997868641,1.0174630997868641,1.0174630997868641,1.0174630997868641,1.0189366040636085,0.31138414376425816,1.6659986161232059,1.6659986161232059,1.6659986161232059
1.6660834791302177,1.0196328932572747,0.010744112758582223,0.31156262330817214,1.0181587681835065,1.0181587681835065,1.0181587681835065,1.0181587681835065,1.019632891853689,0.311565623200023,1.6669986149727896,1.6669986149727896,1.6669986149727896
1.667083229192702,1.0203291811242827,0.010744307643767768,0.31174409431533096,1.018854436644783,1.018854436644783,1.018854436644783,1.018854436644783,1.020329179711768,0.3117471026258296,1.667998613822373,1.667998613822373,1.667998613822373
1.6680829792551863,1.0210254690587741,0.010744502525380615,0.3119255653125111,1.0195501051701996,1.0195501051701996,1.0195501051701996,1.0195501051701996,1.0210254676373307,0.31192858204174545,1.6689986126719565,1.6689986126719565,1.6689986126719565
1.669082729317671,1.021721757060237,0.010744697403448964,0.31210703629977915,1.0202457737592685,1.0202457737592685,1.0202457737592685,1.0202457737592685,1.021721755629864,0.31211006144783693,1.6699986115215406,1.6699986115215406,1.6699986115215406
1.6700824793801554,1.0224180451281621,0.010744892277999017,0.3122885072772022,1.0209414424115033,1.0209414424115033,1.0209414424115033,1.0209414424115033,1.0224180436888601,0.31229154084417,1.670998610371124,1.670998610371124,1.670998610371124
1.6710822294426397,1.023114333262046,0.01074508714905764,0.31246997824484596,1.0216371111264226,1.0216371111264226,1.0216371111264226,1.0216371111264226,1.023114331813814,0.3124730202308106,1.6719986092207075,1.6719986092207075,1.6719986092207075
1.672081979505124,1.023810621461388,0.010745282016652145,0.3126514492027766,1.0223327799035484,1.0223327799035484,1.0223327799035484,1.0223327799035484,1.023810620004226,0.31265449960782354,1.672998608070291,1.672998608070291,1.672998608070291
1.6730817295676084,1.0245069097256911,0.01074547688080829,0.3128329201510592,1.0230284487424066,1.0230284487424066,1.0230284487424066,1.0230284487424066,1.024506908259599,0.31283597897527415,1.6739986069198745,1.6739986069198745,1.6739986069198745
1.6740814796300927,1.0252031980544627,0.010745671741552719,0.31301439108975876,1.0237241176425265,1.0237241176425265,1.0237241176425265,1.0237241176425265,1.0252031965794401,0.31301745833322614,1.6749986057694581,1.6749986057694581,1.6749986057694581
1.675081229692577,1.025899486447213,0.010745866598911412,0.31319586201893973,1.02441978660344,1.02441978660344,1.02441978660344,1.02441978660344,1.02589948496326,0.3131989376817441,1.6759986046190416,1.6759986046190416,1.6759986046190416
1.6760809797550613,1.0265957749034573,0.010746061452909903,0.31337733293866604,1.0251154556246849,1.0251154556246849,1.0251154556246849,1.0251154556246849,1.0265957734105733,0.31338041702089114,1.676998603468625,1.676998603468625,1.676998603468625
1.677080729817546,1.0272920634227136,0.010746256303573952,0.3135588038490012,1.0258111247058002,1.0258111247058002,1.0258111247058002,1.0258111247058002,1.0272920619208985,0.3135618963507305,1.677998602318209,1.677998602318209,1.677998602318209
1.6780804798800304,1.0279883520045032,0.010746451150929091,0.31374027475000826,1.0265067938463295,1.0265067938463295,1.0265067938463295,1.0265067938463295,1.0279883504937573,0.3137433756713244,1.6789986011677924,1.6789986011677924,1.6789986011677924
1.6790802299425147,1.0286846406483519,0.01074664599500019,0.3139217456417505,1.0272024630458199,1.0272024630458199,1.0272024630458199,1.0272024630458199,1.0286846391286746,0.3139248549827356,1.6799986000173759,1.6799986000173759,1.6799986000173759
1.680079980004999,1.0293809293537888,0.010746840835812786,0.31410321652428946,1.0278981323038217,1.0278981323038217,1.0278981323038217,1.0278981323038217,1.0293809278251798,0.31410633428502543,1.6809985988669596,1.6809985988669596,1.6809985988669596
1.6810797300674833,1.0300772181203468,0.010747035673391967,0.3142846873976875,1.028593801619889,1.028593801619889,1.028593801619889,1.028593801619889,1.0300772165828056,0.31428781357825564,1.681998597716543,1.681998597716543,1.681998597716543
1.6820794801299677,1.0307735069475614,0.010747230507761494,0.3144661582620059,1.0292894709935783,1.0292894709935783,1.0292894709935783,1.0292894709935783,1.0307735054010883,0.3144692928624868,1.6829985965661265,1.6829985965661265,1.6829985965661265
1.683079230192452,1.0314697958349728,0.010747425338946235,0.314647629117306,1.0299851404244507,1.0299851404244507,1.0299851404244507,1.0299851404244507,1.0314697942795672,0.31465077213778003,1.68399859541571,1.68399859541571,1.68399859541571
1.6840789802549367,1.0321660847821246,0.010747620166970394,0.31482909996364833,1.0306808099120706,1.0306808099120706,1.0306808099120706,1.0306808099120706,1.0321660832177861,0.314832251404195,1.6849985942652939,1.6849985942652939,1.6849985942652939
1.685078730317421,1.0328623737885623,0.010747814991858394,0.31501057080109246,1.0313764794560043,1.0313764794560043,1.0313764794560043,1.0313764794560043,1.0328623722152914,0.3150137306617915,1.6859985931148773,1.6859985931148773,1.6859985931148773
1.6860784803799054,1.033558662853837,0.010748009813634217,0.3151920416296992,1.0320721490558231,1.0320721490558231,1.0320721490558231,1.0320721490558231,1.0335586612716328,0.3151952099106292,1.686998591964461,1.686998591964461,1.686998591964461
1.6870782304423897,1.0342549519775015,0.010748204632321177,0.3153735124495272,1.0327678187111002,1.0327678187111002,1.0327678187111002,1.0327678187111002,1.0342549503863645,0.3153766891507668,1.6879985908140445,1.6879985908140445,1.6879985908140445
1.688077980504874,1.0349512411591135,0.010748399447942812,0.31555498326063597,1.0334634884214136,1.0334634884214136,1.0334634884214136,1.0334634884214136,1.0349512395590428,0.3155581683822626,1.688998589663628,1.688998589663628,1.688998589663628
1.6890777305673583,1.0356475303982324,0.01074859426052288,0.3157364540630841,1.0341591581863425,1.0341591581863425,1.0341591581863425,1.0341591581863425,1.0356475287892282,0.31573964760517503,1.6899985885132114,1.6899985885132114,1.6899985885132114
1.6900774806298426,1.0363438196944228,0.010748789070084473,0.31591792485692954,1.0348548280054715,1.0348548280054715,1.0348548280054715,1.0348548280054715,1.0363438180764848,0.3159211268195621,1.6909985873627948,1.6909985873627948,1.6909985873627948
1.6910772306923274,1.0370401090472512,0.010748983876650018,0.3160993956422307,1.035550497878387,1.035550497878387,1.035550497878387,1.035550497878387,1.037040107420379,0.31610260602548057,1.6919985862123788,1.6919985862123788,1.6919985862123788
1.6920769807548117,1.0377363984562873,0.010749178680243497,0.31628086641904446,1.036246167804678,1.036246167804678,1.036246167804678,1.036246167804678,1.0377363968204814,0.316284085222988,1.6929985850619622,1.6929985850619622,1.6929985850619622
1.693076730817296,1.038432687921105,0.010749373480886669,0.31646233718742783,1.0369418377839386,1.0369418377839386,1.0369418377839386,1.0369418377839386,1.0384326862763644,0.3164655644121408,1.693998583911546,1.693998583911546,1.693998583911546
1.6940764808797804,1.039128977441281,0.010749568278602182,0.3166438079474381,1.0376375078157642,1.0376375078157642,1.0376375078157642,1.0376375078157642,1.0391289757876057,0.3166470435929951,1.6949985827611294,1.6949985827611294,1.6949985827611294
1.6950762309422647,1.039825267016395,0.010749763073412464,0.31682527869913085,1.038333177899754,1.038333177899754,1.038333177899754,1.038333177899754,1.0398252653537852,0.3168285227656067,1.6959985816107126,1.6959985816107126,1.6959985816107126
1.696075981004749,1.0405215566460306,0.01074995786533972,0.31700674944256263,1.0390288480355103,1.0390288480355103,1.0390288480355103,1.0390288480355103,1.0405215549744855,0.31701000193003104,1.6969985804602963,1.6969985804602963,1.6969985804602963
1.6970757310672333,1.0412178463297734,0.01075015265440593,0.3171882201777885,1.039724518222639,1.039724518222639,1.039724518222639,1.039724518222639,1.0412178446492935,0.31719148108632367,1.6979985793098797,1.6979985793098797,1.6979985793098797
1.698075481129718,1.0419141360672135,0.0107503474406333,0.31736969090486405,1.0404201884607478,1.0404201884607478,1.0404201884607478,1.0404201884607478,1.0419141343777982,0.31737296023453876,1.6989985781594636,1.6989985781594636,1.6989985781594636
1.6990752311922024,1.0426104258579432,0.010750542224042479,0.3175511616238436,1.0411158587494476,1.0411158587494476,1.0411158587494476,1.0411158587494476,1.0426104241595922,0.31755443937473093,1.699998577009047,1.699998577009047,1.699998577009047
1.7000749812546867,1.0433067157015579,0.010750737004655451,0.31773263233478205,1.0418115290883527,1.0418115290883527,1.0418115290883527,1.0418115290883527,1.043306713994271,0.31773591850695393,1.7009985758586308,1.7009985758586308,1.7009985758586308
1.701074731317171,1.044003005597656,0.010750931782494198,0.3179141030377333,1.042507199477081,1.042507199477081,1.042507199477081,1.042507199477081,1.0440030038814332,0.3179173976312619,1.7019985747082143,1.7019985747082143,1.7019985747082143
1.7020744813796553,1.0446992955458396,0.010751126557578925,0.31809557373275116,1.0432028699152516,1.0432028699152516,1.0432028699152516,1.0432028699152516,1.044699293820681,0.31809887674770776,1.7029985735577975,1.7029985735577975,1.7029985735577975
1.7030742314421397,1.0453955855457138,0.01075132132993095,0.31827704441988863,1.0438985404024883,1.0438985404024883,1.0438985404024883,1.0438985404024883,1.0453955838116187,0.3182803558563443,1.703998572407381,1.703998572407381,1.703998572407381
1.704073981504624,1.0460918755968858,0.010751516099571366,0.31845851509919904,1.0445942109384163,1.0445942109384163,1.0445942109384163,1.0445942109384163,1.0460918738538545,0.31846183495722413,1.7049985712569646,1.7049985712569646,1.7049985712569646
1.7050737315671087,1.0467881656989668,0.010751710866520823,0.318639985770735,1.0452898815226652,1.0452898815226652,1.0452898815226652,1.0452898815226652,1.0467881639469987,0.3186433140503997,1.7059985701065485,1.7059985701065485,1.7059985701065485
1.706073481629593,1.04748445585157,0.01075190563079975,0.31882145643454846,1.045985552154865,1.045985552154865,1.045985552154865,1.045985552154865,1.0474844540906647,0.3188247931359225,1.706998568956132,1.706998568956132,1.706998568956132
1.7070732316920774,1.0481807460543122,0.010752100392427686,0.31900292709069183,1.0466812228346518,1.0466812228346518,1.0466812228346518,1.0466812228346518,1.04818074428447,0.31900627221384426,1.7079985678057155,1.7079985678057155,1.7079985678057155
1.7080729817545617,1.0488770363068127,0.01075229515142617,0.3191843977392162,1.0473768935616614,1.0473768935616614,1.0473768935616614,1.0473768935616614,1.0488770345280334,0.31918775128421606,1.708998566655299,1.708998566655299,1.708998566655299
1.709072731817046,1.0495733266086944,0.010752489907814742,0.3193658683801733,1.0480725643355338,1.0480725643355338,1.0480725643355338,1.0480725643355338,1.0495733248209778,0.31936923034708875,1.7099985655048824,1.7099985655048824,1.7099985655048824
1.7100724818795303,1.0502696169595822,0.010752684661613164,0.31954733901361326,1.0487682351559127,1.0487682351559127,1.0487682351559127,1.0487682351559127,1.050269615162928,0.31955070940251273,1.7109985643544658,1.7109985643544658,1.7109985643544658
1.7110722319420146,1.0509659073591044,0.010752879412841197,0.31972880963958744,1.0494639060224422,1.0494639060224422,1.0494639060224422,1.0494639060224422,1.0509659055535123,0.3197321884505384,1.7119985632040493,1.7119985632040493,1.7119985632040493
1.7120719820044994,1.0516621978068923,0.010753074161518604,0.3199102802581458,1.0501595769347716,1.0501595769347716,1.0501595769347716,1.0501595769347716,1.0516621959923622,0.31991366749121486,1.7129985620536334,1.7129985620536334,1.7129985620536334
1.7130717320669837,1.0523584883025787,0.010753268907664702,0.3200917508693378,1.0508552478925506,1.0508552478925506,1.0508552478925506,1.0508552478925506,1.0523584864791105,0.32009514652459226,1.713998560903217,1.713998560903217,1.713998560903217
1.714071482129468,1.0530547788458007,0.01075346365129881,0.3202732214732132,1.051550918895433,1.051550918895433,1.051550918895433,1.051550918895433,1.0530547770133944,0.32027662555071945,1.7149985597528001,1.7149985597528001,1.7149985597528001
1.7150712321919523,1.0537510694361973,0.010753658392440022,0.32045469206982174,1.0522465899430746,1.0522465899430746,1.0522465899430746,1.0522465899430746,1.0537510675948527,0.3204581045696453,1.7159985586023836,1.7159985586023836,1.7159985586023836
1.7160709822544367,1.054447360073411,0.010753853131107658,0.3206361626592114,1.0529422610351347,1.0529422610351347,1.0529422610351347,1.0529422610351347,1.0544473582231275,0.320639583581418,1.7169985574519673,1.7169985574519673,1.7169985574519673
1.717070732316921,1.055143650757086,0.010754047867320591,0.3208176332414315,1.0536379321712739,1.0536379321712739,1.0536379321712739,1.0536379321712739,1.0551436488978638,0.3208210625860859,1.7179985563015507,1.7179985563015507,1.7179985563015507
1.7180704823794053,1.0558399414868704,0.010754242601097029,0.32099910381652946,1.0543336033511568,1.0543336033511568,1.0543336033511568,1.0543336033511568,1.055839939618709,0.321002541583697,1.7189985551511342,1.7189985551511342,1.7189985551511342
1.7190702324418896,1.0565362322624134,0.010754437332455622,0.321180574384554,1.055029274574449,1.055029274574449,1.055029274574449,1.055029274574449,1.0565362303853134,0.32118402057429885,1.7199985540007177,1.7199985540007177,1.7199985540007177
1.7200699825043744,1.0572325230833688,0.010754632061415246,0.32136204494555193,1.0557249458408207,1.0557249458408207,1.0557249458408207,1.0557249458408207,1.0572325211973292,0.3213654995579378,1.7209985528503013,1.7209985528503013,1.7209985528503013
1.7210697325668587,1.057928813949391,0.010754826787993886,0.321543515499571,1.0564206171499417,1.0564206171499417,1.0564206171499417,1.0564206171499417,1.0579288120544121,0.3215469785346614,1.721998551699885,1.721998551699885,1.721998551699885
1.722069482629343,1.0586251048601383,0.01075502151220997,0.32172498604665783,1.0571162885014873,1.0571162885014873,1.0571162885014873,1.0571162885014873,1.05862510295622,0.32172845750451606,1.7229985505494685,1.7229985505494685,1.7229985505494685
1.7230692326918273,1.0593213958152716,0.010755216234081042,0.3219064565868595,1.0578119598951332,1.0578119598951332,1.0578119598951332,1.0578119598951332,1.0593213939024135,0.3219099364675482,1.723998549399052,1.723998549399052,1.723998549399052
1.7240689827543116,1.060017686814454,0.010755410953625531,0.32208792712022133,1.058507631330559,1.058507631330559,1.058507631330559,1.058507631330559,1.060017684892656,0.32209141542380326,1.7249985482486354,1.7249985482486354,1.7249985482486354
1.725068732816796,1.0607139778573509,0.010755605670860978,0.3222693976467906,1.059203302807446,1.059203302807446,1.059203302807446,1.059203302807446,1.0607139759266129,0.32227289437332707,1.7259985470982189,1.7259985470982189,1.7259985470982189
1.7260684828792803,1.061410268943631,0.010755800385804702,0.3224508681666121,1.0598989743254774,1.0598989743254774,1.0598989743254774,1.0598989743254774,1.0614102670039527,0.3224543733161651,1.7269985459478023,1.7269985459478023,1.7269985459478023
1.727068232941765,1.0621065600729651,0.010755995098474245,0.32263233867973146,1.0605946458843407,1.0605946458843407,1.0605946458843407,1.0605946458843407,1.0621065581243463,0.32263585225236247,1.7279985447973862,1.7279985447973862,1.7279985447973862
1.7280679830042494,1.0628028512450263,0.010756189808887815,0.3228138091861939,1.0612903174837234,1.0612903174837234,1.0612903174837234,1.0612903174837234,1.0628028492874668,0.3228173311819629,1.7289985436469697,1.7289985436469697,1.7289985436469697
1.7290677330667337,1.06349914245949,0.0107563845170614,0.32299527968604363,1.0619859891233168,1.0619859891233168,1.0619859891233168,1.0619859891233168,1.0634991404929899,0.3229988101050121,1.7299985424965532,1.7299985424965532,1.7299985424965532
1.730067483129218,1.0641954337160349,0.010756579223012762,0.32317675017932573,1.062681660802814,1.062681660802814,1.062681660802814,1.062681660802814,1.064195431740594,0.32318028902155316,1.7309985413461366,1.7309985413461366,1.7309985413461366
1.7310672331917023,1.0648917250143415,0.010756773926758554,0.32335822066608394,1.0633773325219114,1.0633773325219114,1.0633773325219114,1.0633773325219114,1.0648917230299597,0.3233617679316305,1.7319985401957203,1.7319985401957203,1.7319985401957203
1.7320669832541866,1.065588016354093,0.010756968628315653,0.32353969114636266,1.0640730042803066,1.0640730042803066,1.0640730042803066,1.0640730042803066,1.0655880143607699,0.323543246835287,1.7329985390453038,1.7329985390453038,1.7329985390453038
